Milliseconds,Degrees
199801,0.0
199900,0.0
200000,0.0
200101,0.0
200200,0.0
200300,0.0
200400,0.0
200501,0.0
200600,0.0
200701,0.0
200800,0.0
200901,0.0
201000,0.0
201100,0.0
201200,0.0
201300,0.0
201401,0.0
201500,0.0
201600,0.0
201701,0.0
201800,0.0
201900,0.0
202000,0.0
202100,0.0
202201,0.0
202300,0.0
202400,0.0
202500,0.0
202600,0.0
202700,0.0
202801,0.0
202900,0.0
203000,0.0
203101,0.0
203200,0.0
203300,0.0
203400,0.0
203501,0.0
203600,0.0
203700,0.0
203800,0.0
203901,0.0
204000,0.0
204100,0.0
204200,0.0
204301,0.0
204400,0.0
204500,0.0
204600,0.0
204701,0.0
204800,0.0
204900,0.0
205001,0.0
205100,0.0
205200,0.0
205300,0.0
205401,0.0
205500,0.0
205601,0.0
205700,0.0
205800,0.0
205900,0.0
206001,0.0
206100,0.0
206200,0.0
206300,0.0
206401,0.0
206500,0.0
206600,0.0
206701,0.0
206800,0.0
206900,0.0
207001,0.0
207100,0.0
207201,0.0
207300,0.0
207400,0.0
207500,0.0
207601,0.0
207700,0.0
207800,0.0
207900,0.0
208000,0.0
208100,0.0
208200,0.0
208300,0.0
208401,0.0
208500,0.0
208600,0.0
208700,0.0
208801,0.0
208900,0.0
209000,0.0
209101,0.0
209200,0.0
209300,0.0
209400,0.0
209500,0.0
209600,0.0
209701,0.0
209800,0.0
209900,0.0
210000,0.0
210101,0.0
210200,0.0
210300,0.0
210400,0.0
210501,0.0
210600,0.0
210700,0.0
210801,0.0
210900,0.0
211000,0.0
211101,0.0
211200,0.0
211300,0.0
211401,0.0
211500,0.0
211601,0.0
211700,0.0
211800,0.0
211900,0.0
212001,0.0
212100,0.0
212200,0.0
212300,0.0
212401,0.0
212500,0.0
212600,0.0
212701,0.0
212800,0.0
212900,0.0
213000,0.0
213100,0.0
213201,0.0
213300,0.0
213400,0.0
213501,0.0
213600,0.0
213700,0.0
213801,0.0
213900,0.0
214000,0.0
214101,0.0
214200,0.0
214300,0.0
214400,0.0
214501,0.0
214600,0.0
214700,0.0
214801,0.0
214900,0.0
215000,0.0
215101,0.0
215200,0.0
215300,0.0
215401,0.0
215500,0.0
215601,0.0
215700,0.0
215800,0.0
215900,0.0
216001,0.0
216100,0.0
216200,0.0
216300,0.0
216400,0.0
216500,0.0
216601,0.0
216700,0.0
216800,0.0
216900,0.0
217001,0.0
217100,0.0
217200,0.0
217300,0.0
217400,0.0
217501,0.0
217600,0.0
217700,0.0
217800,0.0
217901,0.0
218000,0.0
218100,0.0
218201,0.0
218300,0.0
218400,0.0
218501,0.0
218600,0.0
218700,0.0
218800,0.0
218901,0.0
219000,0.0
219100,0.0
219201,0.0
219300,0.0
219400,0.0
219501,0.0
219600,0.0
219700,0.0
219801,0.0
219900,0.0
220000,0.0
220100,0.0
220201,0.0
220300,0.0
220401,0.0
220500,0.0
220600,0.0
220700,0.0
220801,0.0
220900,0.0
221001,0.0
221101,0.0
221200,0.0
221300,0.0
221401,0.0
221500,0.0
221600,0.0
221700,0.0
221801,0.0
221900,0.0
222000,0.0
222101,0.0
222200,0.0
222300,0.0
222401,0.0
222500,0.0
222600,0.0
222700,0.0
222801,0.0
222900,0.0
223000,0.0
223100,0.0
223201,0.0
223300,0.0
223401,0.0
223500,0.0
223600,0.0
223701,0.0
223800,0.0
223901,0.0
224000,0.0
224100,0.0
224200,0.0
224301,0.0
224400,0.0
224500,0.0
224601,0.0
224700,0.0
224800,0.0
224901,0.0
225000,0.0
225100,0.0
225201,0.0
225300,0.0
225400,0.0
225501,0.0
225600,0.0
225700,0.0
225800,0.0
225901,0.0
226000,0.0
226100,0.0
226200,0.0
226301,0.0
226400,0.0
226500,0.0
226600,0.0
226701,0.0
226800,0.0
226900,0.0
227000,0.0
227101,0.0
227200,0.0
227300,0.0
227400,0.0
227501,0.0
227600,0.0
227700,0.0
227800,0.0
227901,0.0
228000,0.0
228100,0.0
228200,0.0
228300,0.0
228401,0.0
228500,0.0
228600,0.0
228700,0.0
228801,0.0
228900,0.0
229000,0.0
229100,0.0
229201,0.0
229300,0.0
229400,0.0
229501,0.0
229600,0.0
229700,0.0
229801,0.0
229900,0.0
230000,0.0
230101,0.0
230200,0.0
230300,0.0
230401,0.0
230500,0.0
230600,0.0
230700,0.0
230801,0.0
230900,0.0
231000,0.0
231101,0.0
231200,0.0
231301,0.0
231400,0.0
231500,0.0
231601,0.0
231700,0.0
231800,0.0
231901,0.0
232000,0.0
232100,0.0
232201,0.0
232300,0.0
232400,0.0
232501,0.0
232600,0.0
232700,0.0
232800,0.0
232901,0.0
233000,0.0
233100,0.0
233200,0.0
233300,0.0
233401,0.0
233500,0.0
233600,0.0
233701,0.0
233800,0.0
233900,0.0
234000,0.0
234101,0.0
234200,0.0
234300,0.0
234400,0.0
234501,0.0
234600,0.0
234700,0.0
234800,0.0
234900,0.0
235000,0.0
235100,0.0
235200,0.0
235300,0.0
235400,0.0
235501,0.0
235600,0.0
235700,0.0
235801,0.0
235900,0.0
236000,0.0
236100,0.0
236200,0.0
236301,0.0
236400,0.0
236500,0.0
236601,0.0
236700,0.0
236800,0.0
236900,0.0
237000,0.0
237101,0.0
237200,0.0
237300,0.0
237401,0.0
237500,0.0
237600,0.0
237700,0.0
237800,0.0
237900,0.0
238001,0.0
238100,0.0
238200,0.0
238300,0.0
238401,0.0
238500,0.0
238600,0.0
238700,0.0
238800,0.0
238900,0.0
239001,0.0
239100,0.0
239200,0.0
239300,0.0
239401,0.0
239500,0.0
239600,0.0
239701,0.0
239800,0.0
239900,0.0
240000,0.0
240101,0.0
240200,0.0
240300,0.0
240400,0.0
240501,0.0
240600,0.0
240700,0.0
240801,0.0
240900,0.0
241000,0.0
241101,0.0
241200,0.0
241300,0.0
241400,0.0
241501,0.0
241600,0.0
241700,0.0
241800,0.0
241901,0.0
242000,0.0
242100,0.0
242200,0.0
242301,0.0
242400,0.0
242500,0.0
242601,0.0
242700,0.0
242800,0.0
242901,0.0
243000,0.0
243100,0.0
243201,0.0
243300,0.0
243400,0.0
243500,0.0
243601,0.0
243700,0.0
243800,0.0
243900,0.0
244001,0.0
244100,0.0
244200,0.0
244300,0.0
244401,0.0
244500,0.0
244600,0.0
244700,0.0
244801,0.0
244900,0.0
245000,0.0
245100,0.0
245201,0.0
245300,0.0
245400,0.0
245500,0.0
245601,0.0
245700,0.0
245800,0.0
245901,0.0
246000,0.0
246101,0.0
246200,0.0
246300,0.0
246401,0.0
246500,0.0
246600,0.0
246700,0.0
246801,0.0
246900,0.0
247000,0.0
247101,0.0
247200,0.0
247300,0.0
247401,0.0
247500,0.0
247600,0.0
247701,0.0
247800,0.0
247900,0.0
248001,0.0
248100,0.0
248201,0.0
248300,0.0
248400,0.0
248500,0.0
248601,0.0
248700,0.0
248800,0.0
248901,0.0
249000,0.0
249100,0.0
249200,0.0
249301,0.0
249400,0.0
249500,0.0
249601,0.0
249700,0.0
249800,0.0
249901,0.0
250000,0.0
250101,0.0
250200,0.0
250300,0.0
250400,0.0
250501,0.0
250600,0.0
250700,0.0
250800,0.0
250900,0.0
251001,0.0
251100,0.0
251200,0.0
251301,0.0
251400,0.0
251500,0.0
251600,0.0
251700,0.0
251801,0.0
251900,0.0
252000,0.0
252100,0.0
252201,0.0
252300,0.0
252400,0.0
252500,0.0
252600,0.0
252700,0.0
252800,0.0
252900,0.0
253001,0.0
253100,0.0
253200,0.0
253301,0.0
253400,0.0
253500,0.0
253601,0.0
253700,0.0
253800,0.0
253901,0.0
254000,0.0
254100,0.0
254200,0.0
254301,0.0
254400,0.0
254500,0.0
254601,0.0
254700,0.0
254800,0.0
254901,0.0
255000,0.0
255100,0.0
255201,0.0
255300,0.0
255400,0.0
255501,0.0
255600,0.0
255701,0.0
255800,0.0
255900,0.0
256001,0.0
256100,0.0
256200,0.0
256300,0.0
256401,0.0
256500,0.0
256600,0.0
256700,0.0
256800,0.0
256900,0.0
257001,0.0
257100,0.0
257200,0.0
257301,0.0
257400,0.0
257500,0.0
257600,0.0
257700,0.0
257801,0.0
257900,0.0
258000,0.0
258100,0.0
258200,0.0
258301,0.0
258400,0.0
258500,0.0
258600,0.0
258701,0.0
258800,0.0
258900,0.0
259000,0.0
259101,0.0
259200,0.0
259300,0.0
259401,0.0
259500,0.0
259600,0.0
259701,0.0
259800,0.0
259901,0.0
260000,0.0
260100,0.0
260200,0.0
260301,0.0
260400,0.0
260500,0.0
260600,0.0
260700,0.0
260801,0.0
260900,0.0
261000,0.0
261101,0.0
261200,0.0
261300,0.0
261400,0.0
261501,0.0
261600,0.0
261700,0.0
261800,0.0
261901,0.0
262000,0.0
262100,0.0
262200,0.0
262301,0.0
262400,0.0
262500,0.0
262600,0.0
262701,0.0
262800,0.0
262900,0.0
263000,0.0
263101,0.0
263200,0.0
263300,0.0
263400,0.0
263501,0.0
263600,0.0
263700,0.0
263800,0.0
263901,0.0
264000,0.0
264100,0.0
264200,0.0
264301,0.0
264400,0.0
264500,0.0
264601,0.0
264700,0.0
264800,0.0
264900,0.0
265001,0.0
265100,0.0
265200,0.0
265300,0.0
265401,0.0
265500,0.0
265601,0.0
265700,0.0
265800,0.0
265901,0.0
266000,0.0
266100,0.0
266200,0.0
266301,0.0
266400,0.0
266500,0.0
266600,0.0
266700,0.0
266801,0.0
266900,0.0
267000,0.0
267100,0.0
267200,0.0
267301,0.0
267400,0.0
267500,0.0
267600,0.0
267701,0.0
267800,0.0
267900,0.0
268000,0.0
268100,0.0
268200,0.0
268300,0.0
268400,0.0
268501,0.0
268600,0.0
268700,0.0
268801,0.0
268900,0.0
269000,0.0
269100,0.0
269201,0.0
269300,0.0
269401,0.0
269500,0.0
269600,0.0
269700,0.0
269801,0.0
269900,0.0
270000,0.0
270100,0.0
270201,0.0
270300,0.0
270400,0.0
270500,0.0
270600,0.0
270700,0.0
270800,0.0
270901,0.0
271000,0.0
271100,0.0
271201,0.0
271300,0.0
271400,0.0
271500,0.0
271600,0.0
271701,0.0
271800,0.0
271900,0.0
272000,0.0
272101,0.0
272200,0.0
272300,0.0
272400,0.0
272500,0.0
272600,0.0
272700,0.0
272800,0.0
272900,0.0
273001,0.0
273100,0.0
273200,0.0
273301,0.0
273400,0.0
273500,0.0
273600,0.0
273701,0.0
273800,0.0
273900,0.0
274000,0.0
274100,0.0
274201,0.0
274300,0.0
274400,0.0
274500,0.0
274601,0.0
274700,0.0
274800,0.0
274900,0.0
275001,0.0
275100,0.0
275200,0.0
275300,0.0
275400,0.0
275500,0.0
275601,0.0
275700,0.0
275800,0.0
275900,0.0
276001,0.0
276100,0.0
276200,0.0
276300,0.0
276400,0.0
276501,0.0
276600,0.0
276700,0.0
276800,0.0
276900,0.0
277001,0.0
277100,0.0
277200,0.0
277300,0.0
277401,0.0
277500,0.0
277600,0.0
277701,0.0
277800,0.0
277900,0.0
278001,0.0
278100,0.0
278200,0.0
278301,0.0
278400,0.0
278500,0.0
278601,0.0
278700,0.0
278800,0.0
278900,0.0
279001,0.0
279100,0.0
279200,0.0
279300,0.0
279400,0.0
279501,0.0
279600,0.0
279700,0.0
279800,0.0
279901,0.0
280000,0.0
280100,0.0
280201,0.0
280300,0.0
280400,0.0
280500,0.0
280601,0.0
280700,0.0
280800,0.0
280900,0.0
281001,0.0
281100,0.0
281200,0.0
281301,0.0
281400,0.0
281500,0.0
281600,0.0
281701,0.0
281800,0.0
281900,0.0
282000,0.0
282100,0.0
282201,0.0
282300,0.0
282400,0.0
282501,0.0
282600,0.0
282700,0.0
282800,0.0
282900,0.0
283000,0.0
283100,0.0
283200,0.0
283301,0.0
283400,0.0
283501,0.0
283600,0.0
283700,0.0
283801,0.0
283900,0.0
284000,0.0
284100,0.0
284201,0.0
284300,0.0
284400,0.0
284500,0.0
284601,0.0
284700,0.0
284800,0.0
284900,0.0
285000,0.0
285101,0.0
285200,0.0
285300,0.0
285401,0.0
285501,0.0
285600,0.0
285703,0.0
285800,0.0
285900,0.0
286001,0.0
286100,0.0
286201,0.0
286300,0.0
286400,0.0
286501,0.0
286600,0.0
286700,0.0
286800,0.0
286901,0.0
287000,0.0
287100,0.0
287200,0.0
287301,0.0
287400,0.0
287500,0.0
287600,0.0
287700,0.0
287801,0.0
287900,0.0
288000,0.0
288101,0.0
288200,0.0
288300,0.0
288400,0.0
288523,0.0
288600,0.0
